session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_084211,user_05673,movie_0083,8/23/25,Laptop,36.5,78.3,completed,4K,USA,FALSE,,urussell@example.com,Michelle,Gardner,41,Male,USA,Tennessee,New Amy,Premium+,2025-03-05,TRUE,21.48,Desktop,2,2023-11-22 6:12:50,Journey Phoenix,Movie,Sci-Fi,,2024,101,TV-Y,English,USA,7,97100,69320180,,,TRUE,2020-08-14,TRUE
session_086778,user_00671,movie_0876,8/10/25,Laptop,123,18.3,paused,SD,USA,TRUE,,annette60@example.com,Veronica,Morse,49,Female,Canada,Ontario,Lawsonville,Premium,2023-10-09,TRUE,2.58,Smart TV,2,2025-07-25 4:02:11,Mystery War,TV Series,Action,,2018,31,G,French,India,,,,8,182,FALSE,2023-08-20,FALSE
session_083206,user_06780,movie_0397,9/20/24,Mobile,,,started,SD,USA,FALSE,,thomasglenn@example.net,Michael,Ellison,26,Male,Canada,Alberta,Port Peter,Standard,2024-06-30,TRUE,3.02,Laptop,1,2023-01-06 13:58:35,Legend Adventure,Stand-up Comedy,Sci-Fi,,2016,72,G,Spanish,USA,6,,,,,FALSE,2022-01-18,TRUE
session_098911,user_05847,movie_0926,5/10/24,Mobile,63.7,89,stopped,4K,USA,FALSE,2,michelleparker@example.net,Savannah,Barrera,35,Male,USA,Washington,Rodriguezfurt,Premium,2024-03-05,TRUE,37.28,Desktop,2,2023-10-21 5:58:24,Family Queen,Movie,Sci-Fi,Action,2024,125,NC-17,Spanish,USA,,,10714224,,,FALSE,2024-05-02,FALSE
session_034333,user_02547,movie_0227,9/9/25,Desktop,90.4,97.9,paused,Ultra HD,Canada,FALSE,,craigdennis@example.com,Derek,Petty,32,Male,USA,Pennsylvania,Paulhaven,Premium,2023-03-03,TRUE,9.88,Laptop,2,2025-01-31 21:01:42,Last Storm,Stand-up Comedy,Family,,2012,59,G,English,USA,6.8,,,,,FALSE,2023-08-14,FALSE
session_035363,user_02341,movie_0269,11/4/24,Desktop,154.4,96.5,paused,SD,Canada,FALSE,,brenda14@example.org,Stephanie,Rodriguez,14,Female,USA,Virginia,Cranestad,Premium+,2024-03-10,FALSE,8.12,Smart TV,3,2023-11-09 8:49:53,Secret Mystery,Documentary,Drama,,2012,74,PG-13,Italian,UK,9.8,,,,,FALSE,2024-10-25,FALSE
session_085025,user_00862,movie_0387,7/7/24,Mobile,,95,completed,HD,USA,FALSE,,gutierrezmatthew@example.com,Dylan,Melton,,Female,USA,Florida,Grayhaven,Basic,2023-11-30,TRUE,17.57,Gaming Console,5,2025-02-27 22:20:54,Night King,Movie,Animation,,2024,90,TV-14,English,India,,,,,,FALSE,2025-06-09,TRUE
session_014296,user_05269,movie_0081,5/2/24,Mobile,130.2,60.2,started,HD,Canada,FALSE,,riverakatherine@example.net,William,Ortiz,40,Male,USA,Michigan,Henrybury,Premium+,2023-01-02,TRUE,18.72,Gaming Console,3,2023-08-28 23:39:42,Mission Fire,Movie,Documentary,,2023,119,TV-14,Italian,Japan,7.8,22471820,5603722,,,FALSE,2021-06-05,FALSE
session_016262,user_01038,movie_0126,10/10/24,Smart TV,138.5,50.8,completed,HD,Canada,FALSE,,dcox@example.com,Kimberly,Turner,51,Female,USA,Washington,Sanfordfurt,Premium,2024-08-21,TRUE,7.2,Desktop,2,2024-09-27 0:11:55,Journey Princess,Movie,Sci-Fi,Biography,2003,125,TV-MA,Spanish,USA,7.4,26713214,5582578,,,FALSE,2022-12-29,FALSE
session_018296,user_07189,movie_0350,5/1/25,Laptop,43.5,37.9,completed,4K,Canada,FALSE,,johnjohnson@example.net,Kayla,Hayes,26,Female,Canada,Manitoba,Tinaton,Standard,2025-02-09,TRUE,7.06,Mobile,2,2024-01-03 16:23:42,Dragon Hero,Movie,History,Family,2020,91,G,English,South Korea,8,16253067,,,,FALSE,2021-08-19,TRUE
session_092652,user_04974,movie_0567,9/7/24,Desktop,595.2,49.4,completed,4K,Canada,TRUE,,jenniferwilliams@example.org,Alexander,Cohen,49,Male,USA,Pennsylvania,Matthewsside,Standard,2024-04-07,TRUE,,Laptop,1,2023-06-24 17:20:21,Journey Kingdom,TV Series,Fantasy,,1993,50,PG,English,USA,5.6,,,13,167,TRUE,2025-01-15,TRUE
session_035306,user_01606,movie_0365,3/24/24,Laptop,60,48.6,stopped,Ultra HD,Canada,FALSE,,rebecca53@example.net,Cheryl,Huynh,37,Female,Canada,Alberta,Rodriguezfort,Basic,2023-08-29,TRUE,16.41,Mobile,2,2025-04-08 19:02:59,First Quest,TV Series,Action,Mystery,2011,70,NC-17,English,USA,7.3,,,,170,FALSE,2025-06-30,TRUE
session_010690,user_06097,movie_0481,10/16/25,Laptop,,61.1,completed,Ultra HD,USA,FALSE,,kenneth68@example.com,Brittney,Paul,38,Male,Canada,Nova Scotia,Mcclainhaven,Standard,2023-02-13,TRUE,,Mobile,1,2024-12-31 23:58:02,Ice Story,Movie,War,,2021,122,TV-Y7,English,UK,6.3,,9899916,,,FALSE,2024-09-05,TRUE
session_096602,user_02782,movie_0150,7/11/24,Tablet,27.2,85.7,paused,SD,USA,FALSE,,gmartin@example.org,Madeline,Smith,52,Female,USA,Illinois,Mitchellmouth,Premium+,2023-10-02,FALSE,4.7,Desktop,,2022-12-08 11:18:53,Story Fire,Movie,Adventure,Sport,2013,157,TV-14,English,Japan,8.1,28183154,26250908,,,FALSE,2022-12-26,TRUE
session_045563,user_09252,movie_0301,5/22/25,Tablet,15.4,76.6,paused,HD,Canada,TRUE,,raymond50@example.net,Michelle,Moore,,Male,USA,Arizona,East Kyle,Basic,2023-10-30,TRUE,6.42,Tablet,4,2023-04-24 6:28:52,Fire Battle,Movie,Horror,,1991,108,TV-Y7,Japanese,USA,5.6,902788,27378941,,,FALSE,2024-11-20,FALSE
session_053635,user_08248,movie_0312,9/11/24,Desktop,19.9,70,stopped,SD,USA,FALSE,,morgan14@example.com,Jamie,Hall,19,Female,Canada,New Brunswick,New Kimberlyfort,Standard,2024-12-10,TRUE,4.06,Laptop,4,2025-07-10 22:15:10,King Legend,TV Series,Romance,,2019,64,PG,English,UK,7.4,,,,192,TRUE,2022-11-24,TRUE
session_066762,user_04311,movie_0055,8/20/24,Tablet,108.6,13.4,stopped,4K,USA,FALSE,,andre32@example.net,David,Walters,3,Male,USA,Missouri,Madelinefort,Premium,2022-12-20,TRUE,31.16,Tablet,1,2024-02-07 20:10:39,Queen Quest,Movie,Sci-Fi,,2002,84,G,Italian,India,4.7,6494786,,,,TRUE,2023-11-21,TRUE
session_021532,user_06357,movie_0337,9/7/24,Tablet,,96.3,started,HD,USA,FALSE,,nicholemorgan@example.net,Leonard,Burton,63,Female,Canada,Quebec,North James,Standard,2023-05-14,TRUE,17.11,Mobile,4,2023-03-23 23:16:09,Storm Dream,TV Series,Documentary,,2014,31,TV-Y7,French,USA,5.9,,,7,199,TRUE,2024-08-12,FALSE
session_003311,user_00720,movie_0257,9/13/24,Smart TV,89.3,50.5,paused,4K,USA,TRUE,,hberry@example.org,Lisa,Caldwell,33,Female,USA,Michigan,New Henry,Standard,2022-11-18,TRUE,20.26,Mobile,1,2024-12-28 17:21:22,Dragon King,Movie,History,,2001,109,PG-13,English,Japan,6.6,3393573,40319055,,,TRUE,2022-07-25,FALSE
session_014260,user_09306,movie_0589,6/26/25,Laptop,15.4,22.6,paused,HD,USA,FALSE,4,kelly97@example.com,Tanya,Turner,54,Male,USA,Virginia,Darrellhaven,Standard,2023-11-18,TRUE,10.29,Laptop,1,2024-02-23 18:13:43,Family Adventure,Limited Series,Mystery,,2011,332,TV-Y,Korean,USA,7.3,,,3,79,TRUE,2021-08-11,FALSE
session_080639,user_09541,movie_0922,11/21/25,Laptop,66.3,3.8,stopped,HD,USA,FALSE,,gardnerchristopher@example.net,Ian,Miller,44,Male,Canada,Quebec,South Jonathan,Standard,2024-01-05,FALSE,8.5,Laptop,2,2022-11-28 1:22:13,Our Story,Movie,Crime,,2017,118,NC-17,French,Canada,8,,,,,TRUE,2024-11-29,TRUE
session_072964,user_04680,movie_0862,5/5/25,Laptop,36.8,46.5,stopped,HD,USA,FALSE,,andersonjames@example.org,Susan,Marquez,48,Female,Canada,Quebec,South Karla,Premium,2025-04-13,TRUE,8.1,Gaming Console,2,2024-07-02 1:16:49,Day Quest,Stand-up Comedy,Family,,2002,530,TV-MA,Hindi,South Korea,6.3,,,,,FALSE,2020-11-27,FALSE
session_083140,user_01115,movie_0053,10/27/24,Laptop,64.6,78.8,stopped,HD,USA,TRUE,,dcole@example.net,Robin,Valdez,36,Male,Canada,Manitoba,South Natalie,Standard,2022-09-05,FALSE,40.54,Gaming Console,,2023-11-14 17:44:37,Princess City,Documentary,History,,2018,90,TV-Y7,English,Canada,4.7,,,,,FALSE,2022-02-28,FALSE
session_094211,user_02309,movie_0500,12/20/24,Desktop,38,28.4,paused,4K,USA,FALSE,,frank42@example.com,Daniel,Hancock,34,Other,USA,North Carolina,New Laurachester,Standard,2023-07-17,FALSE,3.79,Desktop,2,2022-08-31 17:34:32,My Journey,TV Series,Music,,1990,33,TV-PG,English,USA,3.9,,,13,199,TRUE,2025-06-10,FALSE
session_008698,user_06476,movie_0846,6/9/24,Laptop,112.4,14.4,started,HD,USA,FALSE,,lisawashington@example.org,Brian,Gibson,,Female,Canada,British Columbia,Oscarburgh,Standard,2024-07-27,TRUE,23.02,Desktop,1,2025-03-24 6:47:54,Storm Family,Stand-up Comedy,Action,Mystery,2024,61,TV-MA,English,USA,4.8,,,,,FALSE,2024-03-03,TRUE
session_043609,user_02381,movie_0403,12/31/25,Tablet,13.5,46.8,stopped,HD,USA,TRUE,,greenchad@example.com,Frank,Farmer,30,Male,USA,North Carolina,South Sandraview,Premium,2022-08-24,TRUE,2.96,Mobile,3,2024-06-20 6:46:32,Legend Legend,Movie,History,,1992,106,R,Japanese,USA,2,,309036948,,,TRUE,2022-01-07,FALSE
session_071123,user_01630,movie_0090,10/16/25,Desktop,57.2,56.3,started,HD,Canada,FALSE,3,jonathan99@example.net,Adam,Wright,,Female,USA,Washington,South Julie,Premium,2022-11-07,TRUE,27.36,Laptop,2,2025-06-23 18:22:48,Ice Kingdom,Documentary,Animation,Biography,2003,107,TV-PG,English,USA,8.7,,,,,FALSE,2021-12-24,TRUE
session_076335,user_04091,movie_0300,2/17/25,Laptop,186.7,52.2,completed,HD,USA,FALSE,,ktaylor@example.net,Lauren,Austin,27,Female,USA,New York,South Ericton,Premium,2023-02-26,TRUE,983.1,Laptop,1,2024-12-13 20:02:54,House War,Movie,Sci-Fi,,2024,155,NC-17,English,USA,6.9,,,,,FALSE,2021-02-25,FALSE
session_047114,user_02111,movie_0774,11/20/25,Smart TV,31.5,77.9,started,HD,Canada,FALSE,3,cbrown@example.com,Megan,Jones,33,Male,Canada,Alberta,Port Arthur,Standard,2022-10-05,FALSE,20,Mobile,2,2024-03-06 12:46:03,War Adventure,Movie,War,,2015,105,TV-PG,English,USA,7.4,39546152,334149698,,,FALSE,2020-12-29,FALSE
session_002670,user_01139,movie_0009,9/9/25,Tablet,30.5,98.9,stopped,HD,USA,FALSE,,kjohnson@example.net,Wendy,Ortiz,60,Male,USA,Massachusetts,West Gregory,Standard,2023-09-19,TRUE,36.46,Desktop,6,2023-05-11 0:57:57,Dragon Empire,Movie,Biography,,2013,123,PG,Spanish,USA,8.4,,,,,FALSE,2024-05-09,FALSE
session_098156,user_03409,movie_0161,1/12/24,Tablet,112.8,2,started,SD,USA,FALSE,4,aperkins@example.net,Charles,Thompson,33,Male,USA,Virginia,Lake Andre,Basic,2022-09-10,TRUE,47.71,Smart TV,1,2025-01-06 22:25:21,Our King,Movie,Western,,1993,97,TV-Y,English,Germany,6.5,3405303,894261,,,FALSE,2021-02-20,FALSE
session_012127,user_05197,movie_0825,1/24/24,Smart TV,40.2,32,completed,4K,USA,TRUE,,elizabeth55@example.com,Jacqueline,Smith,16,Female,USA,Wisconsin,Staffordtown,Standard,2024-06-30,TRUE,10.32,Smart TV,4,2023-02-14 3:39:37,Warrior Story,Movie,Romance,,2008,131,TV-Y7,Spanish,USA,,2565082,6970808,,,TRUE,2020-09-28,FALSE
session_087099,user_05933,movie_0755,3/3/25,Laptop,49.4,96.4,stopped,HD,USA,FALSE,,jerrycoleman@example.net,Sarah,Griffin,42,Male,USA,Massachusetts,Adambury,Premium,2025-03-01,TRUE,16.88,Laptop,4,2024-08-31 22:46:55,Adventure Princess,TV Series,Action,,2005,67,TV-Y7,English,UK,3.7,,,14,35,TRUE,2022-06-13,FALSE
session_088371,user_09032,movie_0997,1/20/25,Tablet,58.7,18.7,paused,SD,USA,TRUE,,williamsrobert@example.com,Thomas,Collins,40,Female,USA,Missouri,South Michelle,Basic,2025-06-15,TRUE,21.54,Smart TV,5,2024-09-08 8:14:29,House Empire,TV Series,History,Biography,2024,21,R,French,USA,7.1,,,11,124,FALSE,2024-02-29,FALSE
session_003718,user_01519,movie_0318,2/18/24,Smart TV,132.1,27.2,completed,HD,Canada,FALSE,3,gloriachen@example.com,Sarah,Jackson,39,Male,USA,Florida,Blevinstown,Standard,2024-06-24,TRUE,,Smart TV,4,2024-04-21 20:19:49,Mission Day,Movie,Crime,,1994,117,TV-Y,English,USA,5.5,1807059,57074574,,,FALSE,2021-05-12,FALSE
session_080546,user_07040,movie_0170,8/10/24,Laptop,143.8,88.8,completed,HD,USA,FALSE,,jennifer11@example.net,Ashley,Shelton,12,Prefer not to say,USA,Ohio,Matthewport,Standard,2022-08-28,TRUE,,Laptop,4,2024-11-03 19:18:16,Phoenix Love,Movie,Horror,,1997,537,R,English,South Korea,6.1,431570,6675003,,,FALSE,2024-03-10,TRUE
session_096829,user_03902,movie_0903,11/7/25,Tablet,53.3,31.8,started,4K,USA,FALSE,,katherinekelley@example.org,Alicia,Hunter,40,Female,USA,Missouri,Ericmouth,Standard,2023-02-24,TRUE,,Desktop,1,2025-05-28 17:13:35,Secret Battle,Stand-up Comedy,Animation,,2024,63,TV-14,German,USA,8.3,,,,,FALSE,2023-08-30,FALSE
session_055508,user_02663,movie_0480,6/11/24,Desktop,73.9,87.1,completed,HD,USA,FALSE,1,lgreen@example.org,David,Adams,38,Male,Canada,Ontario,New Christopher,Standard,2024-05-15,TRUE,5.45,Gaming Console,8,2024-05-17 11:09:16,Princess Secret,Movie,History,Comedy,2013,118,TV-G,English,USA,5.1,25930822,32785848,,,FALSE,2025-07-21,FALSE
session_094861,user_06172,movie_0059,9/5/25,Mobile,30,64.2,completed,SD,USA,FALSE,,burtonkimberly@example.net,Dawn,Serrano,36,Male,Canada,Alberta,North Jermainebury,Standard,2023-06-09,TRUE,12.11,Mobile,2,2023-07-04 9:43:22,Night Secret,TV Series,Romance,Sci-Fi,1992,580,TV-14,French,USA,6.3,,,4,42,TRUE,2020-08-24,FALSE
session_062174,user_06436,movie_0466,3/9/25,Tablet,33.9,67.7,started,SD,USA,FALSE,1,jenniferramirez@example.com,Justin,Knight,29,Female,USA,California,Howechester,Premium,2024-01-05,TRUE,13.3,Tablet,4,2023-10-27 5:27:09,Ice Secret,Movie,Horror,,2011,132,G,English,USA,5.5,6517048,,,,FALSE,2021-06-26,FALSE
session_024949,user_05623,movie_0940,6/9/24,Laptop,34.8,79.6,completed,HD,Canada,FALSE,,bonniemiranda@example.org,James,Frazier,44,Other,USA,Maryland,North Veronicaland,Standard,2023-09-05,TRUE,29.33,Tablet,1,2022-09-10 21:01:18,Fire Warrior,Limited Series,Documentary,,2016,69,TV-PG,English,USA,7.5,,,,146,FALSE,2020-11-15,FALSE
session_044831,user_06356,movie_0170,3/6/25,Tablet,52,40.3,completed,4K,USA,FALSE,,adamsmith@example.net,Patrick,Mejia,44,Female,USA,Pennsylvania,Nicoleburgh,Standard,2023-12-08,TRUE,,Desktop,3,2024-02-04 4:12:19,Phoenix Love,Movie,Horror,,1997,537,R,English,South Korea,6.1,431570,6675003,,,FALSE,2024-03-10,TRUE
session_035905,user_01018,movie_0807,8/26/24,Smart TV,40,10.9,completed,HD,USA,FALSE,,estradaian@example.com,Monica,Smith,27,Male,USA,Illinois,North Luismouth,Premium,2025-03-04,TRUE,5.25,Smart TV,6,2025-04-22 8:19:27,Mystery Quest,Movie,Sci-Fi,,2017,110,TV-G,English,UK,7.2,,1333829,,,FALSE,2024-12-02,FALSE
session_075675,user_04115,movie_0498,12/19/25,Desktop,75.8,33.7,completed,HD,Canada,FALSE,5,diana68@example.com,Brittany,Jones,24,Female,USA,Texas,Collierberg,Standard,2024-09-09,TRUE,14.83,Gaming Console,3,2023-01-26 4:52:08,Day Dragon,TV Series,Western,,2024,71,TV-G,English,USA,6.3,,,14,37,TRUE,2021-03-04,FALSE
session_019381,user_00639,movie_0596,9/24/25,Smart TV,165.8,19.6,started,HD,Canada,FALSE,,alexandra95@example.net,Donald,Lang,13,Other,USA,Virginia,Thomasborough,Basic,2025-05-14,TRUE,7.29,Gaming Console,3,2023-01-30 0:42:38,Phoenix Adventure,Limited Series,Documentary,,1993,33,TV-G,English,USA,7.5,,,4,12,FALSE,2020-11-12,FALSE
session_001760,user_09201,movie_0009,12/24/25,Tablet,218.4,17.3,stopped,HD,USA,FALSE,,lsmith@example.org,Justin,Ross,35,,USA,Maryland,Donnaport,Premium,2024-03-12,TRUE,11.14,Smart TV,3,2023-08-02 9:36:19,Dragon Empire,Movie,Biography,,2013,123,PG,Spanish,USA,8.4,,,,,FALSE,2024-05-09,FALSE
session_037020,user_04909,movie_0064,10/2/25,Tablet,146.5,94.7,completed,HD,USA,TRUE,,leslie36@example.com,Richard,Meza,40,,USA,Michigan,Bradfordland,Premium,2025-06-10,TRUE,4.66,Desktop,2,2024-09-02 19:45:28,Last City,Documentary,Animation,Crime,1994,115,TV-PG,Japanese,South Korea,5.8,,,,,FALSE,2021-07-03,FALSE
session_049967,user_01389,movie_0435,4/10/25,Tablet,26.6,35.6,stopped,4K,Canada,FALSE,,angelaunderwood@example.net,Thomas,Russell,38,Female,Canada,Prince Edward Island,East Davidland,Premium,2023-10-04,FALSE,,Desktop,3,2022-08-29 9:53:24,Mission Phoenix,Documentary,Family,Thriller,2009,101,TV-PG,English,Canada,6.2,,,,,FALSE,2023-11-25,TRUE
session_060091,user_01961,movie_0331,8/12/24,Desktop,7.3,69.4,completed,SD,USA,FALSE,,michaelhurley@example.org,Kenneth,Jennings,42,Female,Canada,New Brunswick,East Nathan,Standard,2024-10-31,TRUE,,Desktop,2,2023-04-30 4:38:14,A Quest,TV Series,Family,,2018,36,PG,Italian,UK,,,,3,138,TRUE,2020-12-01,FALSE
session_031132,user_08117,movie_0652,2/17/25,Desktop,52.8,52.6,stopped,4K,USA,FALSE,,rileyamanda@example.net,Michael,Johnson,,Female,USA,Pennsylvania,Tiffanyshire,Premium+,2023-09-30,FALSE,5.16,Tablet,1,2023-05-18 22:04:12,Our Night,Movie,History,,2015,102,TV-MA,English,USA,10,14939487,21771252,,,FALSE,2024-10-15,TRUE
session_026619,user_07262,movie_0232,1/20/24,Tablet,64.8,6.8,stopped,HD,USA,FALSE,3,vickie76@example.org,Albert,Thomas,45,,Canada,Manitoba,Cooperhaven,Basic,2024-02-05,FALSE,4.26,Tablet,1,2022-08-18 5:19:09,Kingdom War,TV Series,Sci-Fi,,2023,38,R,English,USA,5.5,,,14,42,FALSE,2023-12-01,FALSE
session_024754,user_06988,movie_0421,12/22/24,Tablet,27.3,56.7,started,Ultra HD,Canada,FALSE,,jonesmatthew@example.com,Ashley,Turner,27,Female,USA,New York,Port Robinmouth,Premium+,2024-03-17,TRUE,10.26,Smart TV,2,2025-03-05 1:17:53,Legend Love,Documentary,War,,1997,66,PG,English,USA,5.2,,,,,FALSE,2025-05-30,FALSE
session_015819,user_07260,movie_0053,3/31/25,Mobile,87.1,43.5,started,4K,USA,FALSE,,brian34@example.com,Amy,Harvey,,Other,USA,Michigan,Lisabury,Standard,2024-12-08,TRUE,33,Mobile,4,2023-07-17 17:22:26,Princess City,Documentary,History,,2018,90,TV-Y7,English,Canada,4.7,,,,,FALSE,2022-02-28,FALSE
session_005264,user_05541,movie_0003,5/1/25,Mobile,70.3,,completed,HD,Canada,FALSE,,herringkatherine@example.net,Alexandria,Stone,22,Female,Canada,Prince Edward Island,Danielborough,Standard,2024-08-25,TRUE,8.25,Desktop,3,2022-08-30 19:35:21,Fire Family,Movie,Drama,,2003,142,TV-MA,English,USA,8.5,2114120,,,,FALSE,2021-05-04,TRUE
session_087226,user_07782,movie_0427,12/15/25,Tablet,37.3,61.2,completed,HD,Canada,FALSE,,gabriellegarza@example.com,Breanna,Perkins,27,Female,USA,Missouri,East Josephland,Premium,2022-09-12,FALSE,19.52,Tablet,1,2024-01-24 3:00:10,A King,Movie,Western,,2023,59,PG-13,English,South Korea,7.2,20316482,209532686,,,FALSE,2024-02-15,FALSE
session_096996,user_08799,movie_0427,1/27/24,Smart TV,89.2,49.1,started,HD,USA,FALSE,,ataylor@example.net,Kristin,Thompson,53,Male,USA,Tennessee,Lake Ashleechester,Premium,2025-03-21,TRUE,13.03,Gaming Console,3,2023-08-17 16:45:26,A King,Movie,Western,,2023,59,PG-13,English,South Korea,7.2,20316482,209532686,,,FALSE,2024-02-15,FALSE
session_012904,user_00012,movie_0841,4/30/24,Mobile,81.7,45.9,paused,HD,USA,TRUE,,jamesherrera@example.org,Isaiah,Wright,41,Female,USA,Missouri,Mortonside,Premium,2022-09-26,TRUE,29.23,Tablet,2,2025-06-29 19:39:28,Day Mystery,Movie,Mystery,,1997,113,PG,French,USA,6,4169507,219618052,,,FALSE,2024-02-03,FALSE
session_060702,user_06224,movie_0284,1/27/25,Tablet,103.1,29.7,stopped,4K,USA,FALSE,,parsonsrandall@example.org,Michael,Ball,46,Male,USA,Michigan,Tommyville,Premium,2023-07-31,TRUE,3.23,Tablet,2,2025-02-08 6:26:31,King Dragon,Movie,Romance,Western,1990,112,TV-14,English,USA,6.8,3329576,45321,,,TRUE,2021-05-15,FALSE
session_085781,user_05322,movie_0421,5/29/24,Tablet,81.4,12.4,completed,HD,Canada,FALSE,,bryancampos@example.com,Emily,Hall,31,Male,USA,Arizona,South Allison,Standard,2024-09-10,TRUE,10.79,Gaming Console,2,2024-07-10 0:22:30,Legend Love,Documentary,War,,1997,66,PG,English,USA,5.2,,,,,FALSE,2025-05-30,FALSE
session_010735,user_06164,movie_0564,4/25/24,Smart TV,38.5,,completed,HD,USA,FALSE,,deborah25@example.com,Eric,Diaz,39,Male,USA,Wisconsin,South Jamie,Premium,2025-02-06,TRUE,,Desktop,5,2024-03-24 20:02:17,Mystery Mystery,TV Series,Documentary,,2006,6,NC-17,English,USA,,,,,177,FALSE,2024-04-18,FALSE
session_037326,user_09714,movie_0021,2/11/25,Tablet,65.2,23,paused,4K,USA,FALSE,,austinmarshall@example.com,Samantha,Hunt,49,Male,USA,New York,South Kristine,Premium+,2024-05-12,TRUE,,Laptop,1,2023-05-03 4:25:01,Family Love,Limited Series,Family,Thriller,2020,52,TV-PG,English,USA,8.5,,,5,106,FALSE,2023-07-25,FALSE
session_042408,user_02415,movie_0873,8/25/25,Desktop,31,64.2,started,4K,USA,FALSE,,joy58@example.org,Yolanda,Scott,,Male,Canada,New Brunswick,Dawsonshire,Premium,2024-09-09,TRUE,8.76,Gaming Console,3,2023-06-11 5:02:27,The City,Movie,Western,Music,2000,130,NC-17,English,USA,5.5,5203135,14104172,,,TRUE,2024-03-19,TRUE
session_022900,user_08697,movie_0260,1/1/24,Laptop,36.3,74.5,completed,HD,USA,FALSE,,kcastaneda@example.org,Barbara,Miller,22,Female,USA,Florida,New Susan,Premium,2023-03-16,TRUE,13.93,Mobile,2,2022-08-07 14:55:30,Love Love,Stand-up Comedy,Action,,2018,55,PG-13,French,USA,4.7,,,,,FALSE,2023-04-29,FALSE
session_014518,user_07900,movie_0487,3/9/24,Tablet,,27.3,paused,HD,USA,FALSE,5,dparsons@example.net,Christopher,Parker,38,Female,USA,North Carolina,Fordstad,Basic,2024-08-12,TRUE,,Tablet,,2022-12-23 23:12:40,Mystery Secret,Documentary,History,Biography,1999,75,TV-Y7,Korean,USA,6.6,,,,,FALSE,2021-05-26,FALSE
session_071269,user_08898,movie_0439,5/15/25,Desktop,38,96,completed,SD,USA,FALSE,4,jessica95@example.net,Casey,Johnson,22,,USA,Pennsylvania,North Jeffery,Standard,2022-09-10,FALSE,0.67,Desktop,,2023-04-06 3:14:21,Little Kingdom,Movie,Documentary,,2023,99,TV-Y,English,USA,1.4,1745829,1894665,,,FALSE,2023-08-08,FALSE
session_008867,user_07433,movie_0923,7/19/24,Desktop,31.9,79.1,completed,4K,USA,FALSE,,nblack@example.net,Kara,Harris,39,Male,USA,Illinois,Smithhaven,Basic,2025-02-13,TRUE,43.56,Desktop,3,2022-08-15 8:03:27,Last Phoenix,TV Series,Adventure,Fantasy,1995,45,TV-Y7,English,USA,5.7,,,4,182,FALSE,2020-08-20,TRUE
session_095732,user_04295,movie_0800,8/20/24,Desktop,74.5,50.1,stopped,4K,USA,FALSE,,joseph31@example.org,Nicholas,Gomez,35,Male,Canada,Nova Scotia,Tammyview,Premium+,2023-10-16,FALSE,,Laptop,2,2023-07-03 18:42:32,House Fire,Stand-up Comedy,Horror,,1990,63,TV-PG,English,USA,0.8,,,,,FALSE,2021-08-18,FALSE
session_057981,user_09326,movie_0387,2/26/25,Tablet,84.6,27.6,started,Ultra HD,USA,FALSE,3,vaughnrebekah@example.org,Kristy,Day,47,Female,USA,Virginia,North Anna,Premium,2024-12-23,TRUE,12.76,Gaming Console,2,2023-06-28 7:21:49,Night King,Movie,Animation,,2024,90,TV-14,English,India,,,,,,FALSE,2025-06-09,TRUE
session_087585,user_02491,movie_0053,1/11/24,Desktop,18.5,54.8,completed,HD,Canada,FALSE,,alvarezmatthew@example.com,David,Brown,51,Prefer not to say,Canada,Alberta,Baileyhaven,Premium+,2023-11-29,TRUE,3.49,Smart TV,1,2024-07-12 9:15:40,Princess City,Documentary,History,,2018,90,TV-Y7,English,Canada,4.7,,,,,FALSE,2022-02-28,FALSE
session_064722,user_01813,movie_0517,1/2/24,Desktop,47.9,10.9,started,HD,USA,TRUE,,bsanders@example.com,Jeanette,Fernandez,,Male,USA,North Carolina,Manuelhaven,Premium,2022-10-27,FALSE,20.27,Laptop,,2022-10-03 0:13:50,Storm Legend,TV Series,War,,1998,48,TV-MA,English,Japan,6,,,9,85,FALSE,2021-07-21,FALSE
session_046310,user_07077,movie_0949,12/8/24,Tablet,51,,stopped,4K,Canada,TRUE,5,kelly15@example.org,Katherine,Green,25,Female,USA,Tennessee,North Randall,Premium,2024-01-15,TRUE,20.83,Mobile,3,2022-10-13 16:20:08,Warrior Adventure,Movie,History,Adventure,2006,106,G,Italian,USA,6,10082632,2344323,,,FALSE,2023-10-16,TRUE
session_099163,user_08194,movie_0274,11/18/24,Laptop,22.4,77.3,completed,Ultra HD,Canada,FALSE,,jball@example.com,Jason,Hill,27,Female,USA,New Jersey,Port Laura,Premium,2025-03-26,TRUE,2.52,Desktop,,2023-07-09 22:52:38,Story Phoenix,Stand-up Comedy,Horror,,1996,51,NC-17,Korean,USA,6.8,,,,,TRUE,2024-11-11,FALSE
