session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_051972,user_06147,movie_0870,12/16/24,Tablet,21.6,67.9,started,HD,Canada,True,,joneswilliam@example.net,Monica,Gordon,38.0,Female,USA,Wisconsin,New Ashleyfort,Standard,2024-12-16,True,7.48,Laptop,3.0,2024-09-19 11:10:14.054419,Little Phoenix,Documentary,Music,Romance,2022,100.0,TV-PG,English,France,,,,,,True,2021-03-14,False
session_016205,user_01269,movie_0619,7/29/25,Mobile,5.8,94.4,completed,HD,USA,False,,aferguson@example.org,Marc,Davis,36.0,Male,USA,New York,Heatherborough,Standard,2024-10-01,True,7.8,Mobile,2.0,2024-09-30 21:38:19.439006,My Story,Documentary,Crime,Adventure,2014,570.0,TV-G,Japanese,UK,4.8,,,,,True,2021-03-03,True
session_079461,user_03797,movie_0917,2/20/25,Laptop,11.0,51.5,started,HD,Canada,False,1.0,lutzdevin@example.org,Christopher,Martinez,40.0,Female,USA,Florida,New Meganberg,Standard,2023-03-29,True,7.75,Gaming Console,2.0,2024-01-05 09:04:14.120114,Adventure Ice,Movie,Adventure,,2004,65.0,TV-PG,German,UK,,2308408.0,37466547.0,,,False,2021-07-21,False
session_034467,user_02024,movie_0477,7/21/24,Tablet,,56.3,completed,HD,USA,False,,mistystephens@example.net,David,Adams,30.0,Female,USA,New Jersey,Port Derekborough,Standard,2025-06-25,False,30.01,Smart TV,1.0,2024-06-25 04:02:54.167848,Dragon War,TV Series,Mystery,Family,2003,524.0,NC-17,Spanish,USA,5.0,,,4.0,199.0,True,2024-05-09,False
session_004063,user_00955,movie_0848,12/28/25,Mobile,,18.2,completed,SD,Canada,False,,iskinner@example.com,Ryan,Williams,35.0,Male,USA,Virginia,Port Kristenville,Standard,2023-03-17,True,6.87,Laptop,,2024-03-31 22:15:58.232044,Dark Fire,Limited Series,Biography,Biography,2014,61.0,NC-17,French,USA,3.8,,,5.0,55.0,True,2021-12-16,False
session_091335,user_05142,movie_0394,8/20/24,Desktop,183.4,63.3,started,HD,USA,False,,brownandrew@example.net,Tracy,Williams,42.0,Female,USA,Pennsylvania,Dianaborough,Premium,2024-03-02,True,,Gaming Console,,2024-05-02 11:51:46.397736,Dark Kingdom,TV Series,Adventure,,2014,26.0,R,Spanish,South Korea,6.1,,,6.0,97.0,True,2023-12-17,False
session_017637,user_08161,movie_0320,11/22/24,Mobile,112.9,32.2,started,HD,USA,False,,kimberlydunn@example.org,Kristie,Brown,25.0,Male,Canada,New Brunswick,Justinport,Standard,2023-01-12,True,13.65,Tablet,2.0,2024-06-03 01:41:47.358521,Fire Queen,Movie,Documentary,,1991,101.0,R,English,USA,5.3,9012419.0,,,,False,2021-08-02,False
session_087279,user_01878,movie_0247,1/28/24,Laptop,103.7,51.2,started,HD,USA,False,,johnsonedward@example.net,Allison,Stevens,36.0,Male,USA,Pennsylvania,Coxtown,Standard,2025-02-15,True,13.79,Smart TV,,2022-08-23 19:54:35.293967,Bright Princess,Documentary,Documentary,,2014,84.0,TV-PG,English,France,6.4,,,,,False,2022-07-16,True
session_029951,user_09126,movie_0885,10/19/25,Tablet,71.3,48.4,completed,HD,USA,False,,ajones@example.net,Jose,Pena,28.0,Female,USA,North Carolina,North Curtishaven,Standard,2025-01-21,False,15.95,Smart TV,2.0,2025-03-30 03:53:38.947804,Battle Fire,Movie,Comedy,,2015,74.0,TV-MA,English,USA,,2627377.0,10816317.0,,,False,2025-02-26,False
session_037309,user_02799,movie_0019,12/10/24,Mobile,11.0,99.9,completed,HD,USA,False,3.0,glennjeremy@example.org,Daniel,Herrera,41.0,Female,USA,Ohio,Leefort,Premium+,2023-07-29,True,9.52,Tablet,8.0,2022-11-13 09:06:01.562429,An Legend,Limited Series,Sci-Fi,Crime,2004,48.0,TV-PG,English,UK,9.3,,,1.0,155.0,False,2022-05-12,False
session_099519,user_00752,movie_0206,6/6/25,Smart TV,,79.0,stopped,HD,USA,False,,gonzalezmatthew@example.org,Sharon,White,60.0,Female,Canada,Quebec,Lake Jamieshire,Premium,2023-05-28,True,22.89,Tablet,1.0,2024-07-05 16:30:40.192995,Big Dragon,TV Series,Romance,,2003,50.0,PG-13,English,Canada,6.0,,,9.0,97.0,False,2023-04-13,False
session_058588,user_00507,movie_0296,10/31/25,Laptop,25.0,87.1,paused,SD,Canada,True,,fstafford@example.org,Adam,Murphy,54.0,,USA,California,North Michaelburgh,Standard,2023-08-25,True,3.27,Desktop,5.0,2023-11-18 02:39:38.934778,Ice Mystery,Movie,Documentary,,2011,102.0,PG,French,USA,7.5,2650811.0,,,,False,2024-11-01,False
session_016186,user_06316,movie_0512,6/21/25,Smart TV,85.8,20.7,paused,HD,USA,False,,fjames@example.com,Kevin,Johnson,39.0,Male,USA,Maryland,North Sharonview,Premium,2023-05-14,True,2.57,Tablet,5.0,2024-02-14 18:38:47.731899,An Princess,Stand-up Comedy,Romance,,2017,93.0,NC-17,English,USA,0.7,,,,,True,2021-12-02,False
session_095942,user_03606,movie_0884,9/8/25,Desktop,26.0,43.0,stopped,4K,Canada,False,,xwoods@example.net,Michael,Francis,43.0,Male,USA,Massachusetts,East Markside,Premium,2023-11-14,True,12.99,Smart TV,,2025-05-07 19:23:10.403689,Queen King,Movie,Animation,,2000,74.0,TV-G,English,Japan,9.0,3791520.0,,,,False,2021-07-30,False
session_073499,user_01974,movie_0033,4/15/25,Mobile,11.8,55.3,stopped,HD,USA,False,,matthew85@example.org,Bailey,Torres,41.0,Male,USA,Wisconsin,Christinemouth,Standard,2025-04-15,True,15.34,Gaming Console,3.0,2023-10-28 20:06:01.381958,Mystery City,Movie,Horror,,1995,116.0,TV-MA,Korean,USA,7.3,,,,,False,2022-06-24,False
session_024656,user_07036,movie_0244,3/25/24,Tablet,,90.5,started,HD,USA,True,,samuel25@example.com,Rodney,Smith,27.0,Female,USA,California,Andrewhaven,Standard,2025-03-18,True,9.57,Smart TV,2.0,2025-03-08 15:57:22.200209,Little City,Movie,History,,2005,563.0,TV-G,English,USA,5.0,2185872.0,141933150.0,,,False,2020-12-25,False
session_057637,user_02774,movie_0954,7/4/25,Tablet,,37.5,stopped,4K,Canada,False,,anthonyhanson@example.com,Victoria,Silva,51.0,Male,Canada,New Brunswick,Harrisview,Premium,2025-03-24,True,48.7,Smart TV,1.0,2025-05-15 02:56:27.802648,Mission Adventure,Movie,Comedy,,2020,151.0,PG,German,USA,5.6,479995.0,31220059.0,,,True,2020-10-20,False
session_074599,user_06497,movie_0456,12/12/25,Laptop,,78.3,paused,4K,Canada,False,,patrickguzman@example.com,Carolyn,Edwards,39.0,Male,USA,Texas,North Brittanyton,Premium,2024-08-05,True,,Tablet,4.0,2024-01-23 13:26:12.420997,Ice Legend,Movie,War,,1979,104.0,PG-13,Hindi,USA,,,96016345.0,,,False,2025-07-18,False
session_044135,user_07905,movie_0873,9/20/24,Mobile,52.9,16.0,started,SD,USA,False,3.0,williamslindsey@example.org,Travis,Larsen,25.0,Male,Canada,Nova Scotia,South Conniebury,Premium,2024-07-03,True,26.0,Mobile,3.0,2024-11-20 06:34:42.494790,The City,Movie,Western,Music,2000,130.0,NC-17,English,USA,5.5,5203135.0,14104172.0,,,True,2024-03-19,True
session_014425,user_01474,movie_0507,8/15/25,Tablet,38.1,43.8,stopped,Ultra HD,USA,False,,robertmartinez@example.org,Theodore,Adams,,Female,USA,Georgia,West Hannahton,Basic,2024-01-05,True,6.36,Laptop,1.0,2024-05-23 00:15:40.408324,Old Empire,Movie,Thriller,,1991,118.0,PG-13,Spanish,USA,4.9,5168542.0,23957389.0,,,False,2025-06-14,True
session_076522,user_06200,movie_0866,9/22/25,Mobile,138.0,17.0,started,SD,USA,False,3.0,williamsmith@example.com,Robert,Tucker,46.0,Male,Canada,Quebec,Alexandermouth,Premium+,2022-11-04,False,25.51,Mobile,2.0,2023-10-21 14:30:32.199657,Love King,TV Series,Comedy,,1997,75.0,G,English,Japan,4.1,,,10.0,44.0,False,2022-10-18,False
session_033460,user_06086,movie_0639,5/30/24,Desktop,30.0,16.7,stopped,4K,USA,False,5.0,zbrown@example.org,Adrian,Miller,53.0,Female,USA,California,West Thomas,Basic,2025-04-07,True,19.74,Desktop,2.0,2025-05-23 15:00:41.331986,Quest Fire,Limited Series,Sport,War,1996,68.0,TV-Y7,English,Canada,4.8,,,11.0,37.0,True,2021-05-03,False
session_016514,user_00388,movie_0023,3/3/24,Desktop,117.9,27.7,stopped,HD,USA,False,,igibbs@example.org,James,Edwards,50.0,Male,Canada,Saskatchewan,East Johnberg,Premium,2024-12-17,True,1.63,Tablet,3.0,2023-12-10 18:38:54.662079,Mystery Night,TV Series,Adventure,,2020,60.0,TV-MA,English,USA,4.8,,,6.0,197.0,True,2024-10-18,False
session_084211,user_05673,movie_0083,8/23/25,Laptop,36.5,78.3,completed,4K,USA,False,,urussell@example.com,Michelle,Gardner,41.0,Male,USA,Tennessee,New Amy,Premium+,2025-03-05,True,21.48,Desktop,2.0,2023-11-22 06:12:50.130756,Journey Phoenix,Movie,Sci-Fi,,2024,101.0,TV-Y,English,USA,7.0,97100.0,69320180.0,,,True,2020-08-14,True
session_086778,user_00671,movie_0876,8/10/25,Laptop,123.0,18.3,paused,SD,USA,True,,annette60@example.com,Veronica,Morse,49.0,Female,Canada,Ontario,Lawsonville,Premium,2023-10-09,True,2.58,Smart TV,2.0,2025-07-25 04:02:11.254514,Mystery War,TV Series,Action,,2018,31.0,G,French,India,,,,8.0,182.0,False,2023-08-20,False
session_083206,user_06780,movie_0397,9/20/24,Mobile,,,started,SD,USA,False,,thomasglenn@example.net,Michael,Ellison,26.0,Male,Canada,Alberta,Port Peter,Standard,2024-06-30,True,3.02,Laptop,1.0,2023-01-06 13:58:34.900729,Legend Adventure,Stand-up Comedy,Sci-Fi,,2016,72.0,G,Spanish,USA,6.0,,,,,False,2022-01-18,True
session_098911,user_05847,movie_0926,5/10/24,Mobile,63.7,89.0,stopped,4K,USA,False,2.0,michelleparker@example.net,Savannah,Barrera,35.0,Male,USA,Washington,Rodriguezfurt,Premium,2024-03-05,True,37.28,Desktop,2.0,2023-10-21 05:58:23.614916,Family Queen,Movie,Sci-Fi,Action,2024,125.0,NC-17,Spanish,USA,,,10714224.0,,,False,2024-05-02,False
session_034333,user_02547,movie_0227,9/9/25,Desktop,90.4,97.9,paused,Ultra HD,Canada,False,,craigdennis@example.com,Derek,Petty,32.0,Male,USA,Pennsylvania,Paulhaven,Premium,2023-03-03,True,9.88,Laptop,2.0,2025-01-31 21:01:41.507658,Last Storm,Stand-up Comedy,Family,,2012,59.0,G,English,USA,6.8,,,,,False,2023-08-14,False
session_035363,user_02341,movie_0269,11/4/24,Desktop,154.4,96.5,paused,SD,Canada,False,,brenda14@example.org,Stephanie,Rodriguez,14.0,Female,USA,Virginia,Cranestad,Premium+,2024-03-10,False,8.12,Smart TV,3.0,2023-11-09 08:49:53.036034,Secret Mystery,Documentary,Drama,,2012,74.0,PG-13,Italian,UK,9.8,,,,,False,2024-10-25,False
session_085025,user_00862,movie_0387,7/7/24,Mobile,,95.0,completed,HD,USA,False,,gutierrezmatthew@example.com,Dylan,Melton,,Female,USA,Florida,Grayhaven,Basic,2023-11-30,True,17.57,Gaming Console,5.0,2025-02-27 22:20:53.895446,Night King,Movie,Animation,,2024,90.0,TV-14,English,India,,,,,,False,2025-06-09,True
session_014296,user_05269,movie_0081,5/2/24,Mobile,130.2,60.2,started,HD,Canada,False,,riverakatherine@example.net,William,Ortiz,40.0,Male,USA,Michigan,Henrybury,Premium+,2023-01-02,True,18.72,Gaming Console,3.0,2023-08-28 23:39:42.263745,Mission Fire,Movie,Documentary,,2023,119.0,TV-14,Italian,Japan,7.8,22471820.0,5603722.0,,,False,2021-06-05,False
session_016262,user_01038,movie_0126,10/10/24,Smart TV,138.5,50.8,completed,HD,Canada,False,,dcox@example.com,Kimberly,Turner,51.0,Female,USA,Washington,Sanfordfurt,Premium,2024-08-21,True,7.2,Desktop,2.0,2024-09-27 00:11:54.602651,Journey Princess,Movie,Sci-Fi,Biography,2003,125.0,TV-MA,Spanish,USA,7.4,26713214.0,5582578.0,,,False,2022-12-29,False
session_018296,user_07189,movie_0350,5/1/25,Laptop,43.5,37.9,completed,4K,Canada,False,,johnjohnson@example.net,Kayla,Hayes,26.0,Female,Canada,Manitoba,Tinaton,Standard,2025-02-09,True,7.06,Mobile,2.0,2024-01-03 16:23:41.856589,Dragon Hero,Movie,History,Family,2020,91.0,G,English,South Korea,8.0,16253067.0,,,,False,2021-08-19,True
session_092652,user_04974,movie_0567,9/7/24,Desktop,595.2,49.4,completed,4K,Canada,True,,jenniferwilliams@example.org,Alexander,Cohen,49.0,Male,USA,Pennsylvania,Matthewsside,Standard,2024-04-07,True,,Laptop,1.0,2023-06-24 17:20:21.084819,Journey Kingdom,TV Series,Fantasy,,1993,50.0,PG,English,USA,5.6,,,13.0,167.0,True,2025-01-15,True
session_035306,user_01606,movie_0365,3/24/24,Laptop,60.0,48.6,stopped,Ultra HD,Canada,False,,rebecca53@example.net,Cheryl,Huynh,37.0,Female,Canada,Alberta,Rodriguezfort,Basic,2023-08-29,True,16.41,Mobile,2.0,2025-04-08 19:02:58.881996,First Quest,TV Series,Action,Mystery,2011,70.0,NC-17,English,USA,7.3,,,,170.0,False,2025-06-30,True
session_010690,user_06097,movie_0481,10/16/25,Laptop,,61.1,completed,Ultra HD,USA,False,,kenneth68@example.com,Brittney,Paul,38.0,Male,Canada,Nova Scotia,Mcclainhaven,Standard,2023-02-13,True,,Mobile,1.0,2024-12-31 23:58:02.222678,Ice Story,Movie,War,,2021,122.0,TV-Y7,English,UK,6.3,,9899916.0,,,False,2024-09-05,True
session_096602,user_02782,movie_0150,7/11/24,Tablet,27.2,85.7,paused,SD,USA,False,,gmartin@example.org,Madeline,Smith,52.0,Female,USA,Illinois,Mitchellmouth,Premium+,2023-10-02,False,4.7,Desktop,,2022-12-08 11:18:53.057635,Story Fire,Movie,Adventure,Sport,2013,157.0,TV-14,English,Japan,8.1,28183154.0,26250908.0,,,False,2022-12-26,True
session_045563,user_09252,movie_0301,5/22/25,Tablet,15.4,76.6,paused,HD,Canada,True,,raymond50@example.net,Michelle,Moore,,Male,USA,Arizona,East Kyle,Basic,2023-10-30,True,6.42,Tablet,4.0,2023-04-24 06:28:51.619391,Fire Battle,Movie,Horror,,1991,108.0,TV-Y7,Japanese,USA,5.6,902788.0,27378941.0,,,False,2024-11-20,False
session_053635,user_08248,movie_0312,9/11/24,Desktop,19.9,70.0,stopped,SD,USA,False,,morgan14@example.com,Jamie,Hall,19.0,Female,Canada,New Brunswick,New Kimberlyfort,Standard,2024-12-10,True,4.06,Laptop,4.0,2025-07-10 22:15:10.014955,King Legend,TV Series,Romance,,2019,64.0,PG,English,UK,7.4,,,,192.0,True,2022-11-24,True
session_066762,user_04311,movie_0055,8/20/24,Tablet,108.6,13.4,stopped,4K,USA,False,,andre32@example.net,David,Walters,3.0,Male,USA,Missouri,Madelinefort,Premium,2022-12-20,True,31.16,Tablet,1.0,2024-02-07 20:10:38.798710,Queen Quest,Movie,Sci-Fi,,2002,84.0,G,Italian,India,4.7,6494786.0,,,,True,2023-11-21,True
session_021532,user_06357,movie_0337,9/7/24,Tablet,,96.3,started,HD,USA,False,,nicholemorgan@example.net,Leonard,Burton,63.0,Female,Canada,Quebec,North James,Standard,2023-05-14,True,17.11,Mobile,4.0,2023-03-23 23:16:08.667783,Storm Dream,TV Series,Documentary,,2014,31.0,TV-Y7,French,USA,5.9,,,7.0,199.0,True,2024-08-12,False
session_003311,user_00720,movie_0257,9/13/24,Smart TV,89.3,50.5,paused,4K,USA,True,,hberry@example.org,Lisa,Caldwell,33.0,Female,USA,Michigan,New Henry,Standard,2022-11-18,True,20.26,Mobile,1.0,2024-12-28 17:21:21.744496,Dragon King,Movie,History,,2001,109.0,PG-13,English,Japan,6.6,3393573.0,40319055.0,,,True,2022-07-25,False
session_014260,user_09306,movie_0589,6/26/25,Laptop,15.4,22.6,paused,HD,USA,False,4.0,kelly97@example.com,Tanya,Turner,54.0,Male,USA,Virginia,Darrellhaven,Standard,2023-11-18,True,10.29,Laptop,1.0,2024-02-23 18:13:42.984225,Family Adventure,Limited Series,Mystery,,2011,332.0,TV-Y,Korean,USA,7.3,,,3.0,79.0,True,2021-08-11,False
session_080639,user_09541,movie_0922,11/21/25,Laptop,66.3,3.8,stopped,HD,USA,False,,gardnerchristopher@example.net,Ian,Miller,44.0,Male,Canada,Quebec,South Jonathan,Standard,2024-01-05,False,8.5,Laptop,2.0,2022-11-28 01:22:12.936703,Our Story,Movie,Crime,,2017,118.0,NC-17,French,Canada,8.0,,,,,True,2024-11-29,True
session_072964,user_04680,movie_0862,5/5/25,Laptop,36.8,46.5,stopped,HD,USA,False,,andersonjames@example.org,Susan,Marquez,48.0,Female,Canada,Quebec,South Karla,Premium,2025-04-13,True,8.1,Gaming Console,2.0,2024-07-02 01:16:49.299067,Day Quest,Stand-up Comedy,Family,,2002,530.0,TV-MA,Hindi,South Korea,6.3,,,,,False,2020-11-27,False
session_083140,user_01115,movie_0053,10/27/24,Laptop,64.6,78.8,stopped,HD,USA,True,,dcole@example.net,Robin,Valdez,36.0,Male,Canada,Manitoba,South Natalie,Standard,2022-09-05,False,40.54,Gaming Console,,2023-11-14 17:44:37.468365,Princess City,Documentary,History,,2018,90.0,TV-Y7,English,Canada,4.7,,,,,False,2022-02-28,False
session_094211,user_02309,movie_0500,12/20/24,Desktop,38.0,28.4,paused,4K,USA,False,,frank42@example.com,Daniel,Hancock,34.0,Other,USA,North Carolina,New Laurachester,Standard,2023-07-17,False,3.79,Desktop,2.0,2022-08-31 17:34:31.869209,My Journey,TV Series,Music,,1990,33.0,TV-PG,English,USA,3.9,,,13.0,199.0,True,2025-06-10,False
session_008698,user_06476,movie_0846,6/9/24,Laptop,112.4,14.4,started,HD,USA,False,,lisawashington@example.org,Brian,Gibson,,Female,Canada,British Columbia,Oscarburgh,Standard,2024-07-27,True,23.02,Desktop,1.0,2025-03-24 06:47:54.358857,Storm Family,Stand-up Comedy,Action,Mystery,2024,61.0,TV-MA,English,USA,4.8,,,,,False,2024-03-03,True
session_043609,user_02381,movie_0403,12/31/25,Tablet,13.5,46.8,stopped,HD,USA,True,,greenchad@example.com,Frank,Farmer,30.0,Male,USA,North Carolina,South Sandraview,Premium,2022-08-24,True,2.96,Mobile,3.0,2024-06-20 06:46:32.343166,Legend Legend,Movie,History,,1992,106.0,R,Japanese,USA,2.0,,309036948.0,,,True,2022-01-07,False
session_071123,user_01630,movie_0090,10/16/25,Desktop,57.2,56.3,started,HD,Canada,False,3.0,jonathan99@example.net,Adam,Wright,,Female,USA,Washington,South Julie,Premium,2022-11-07,True,27.36,Laptop,2.0,2025-06-23 18:22:47.517781,Ice Kingdom,Documentary,Animation,Biography,2003,107.0,TV-PG,English,USA,8.7,,,,,False,2021-12-24,True
session_076335,user_04091,movie_0300,2/17/25,Laptop,186.7,52.2,completed,HD,USA,False,,ktaylor@example.net,Lauren,Austin,27.0,Female,USA,New York,South Ericton,Premium,2023-02-26,True,983.1,Laptop,1.0,2024-12-13 20:02:54.255118,House War,Movie,Sci-Fi,,2024,155.0,NC-17,English,USA,6.9,,,,,False,2021-02-25,False
session_047114,user_02111,movie_0774,11/20/25,Smart TV,31.5,77.9,started,HD,Canada,False,3.0,cbrown@example.com,Megan,Jones,33.0,Male,Canada,Alberta,Port Arthur,Standard,2022-10-05,False,20.0,Mobile,2.0,2024-03-06 12:46:03.149656,War Adventure,Movie,War,,2015,105.0,TV-PG,English,USA,7.4,39546152.0,334149698.0,,,False,2020-12-29,False
session_002670,user_01139,movie_0009,9/9/25,Tablet,30.5,98.9,stopped,HD,USA,False,,kjohnson@example.net,Wendy,Ortiz,60.0,Male,USA,Massachusetts,West Gregory,Standard,2023-09-19,True,36.46,Desktop,6.0,2023-05-11 00:57:57.221859,Dragon Empire,Movie,Biography,,2013,123.0,PG,Spanish,USA,8.4,,,,,False,2024-05-09,False
session_098156,user_03409,movie_0161,1/12/24,Tablet,112.8,2.0,started,SD,USA,False,4.0,aperkins@example.net,Charles,Thompson,33.0,Male,USA,Virginia,Lake Andre,Basic,2022-09-10,True,47.71,Smart TV,1.0,2025-01-06 22:25:21.380388,Our King,Movie,Western,,1993,97.0,TV-Y,English,Germany,6.5,3405303.0,894261.0,,,False,2021-02-20,False
session_012127,user_05197,movie_0825,1/24/24,Smart TV,40.2,32.0,completed,4K,USA,True,,elizabeth55@example.com,Jacqueline,Smith,16.0,Female,USA,Wisconsin,Staffordtown,Standard,2024-06-30,True,10.32,Smart TV,4.0,2023-02-14 03:39:36.614940,Warrior Story,Movie,Romance,,2008,131.0,TV-Y7,Spanish,USA,,2565082.0,6970808.0,,,True,2020-09-28,False
session_087099,user_05933,movie_0755,3/3/25,Laptop,49.4,96.4,stopped,HD,USA,False,,jerrycoleman@example.net,Sarah,Griffin,42.0,Male,USA,Massachusetts,Adambury,Premium,2025-03-01,True,16.88,Laptop,4.0,2024-08-31 22:46:54.782212,Adventure Princess,TV Series,Action,,2005,67.0,TV-Y7,English,UK,3.7,,,14.0,35.0,True,2022-06-13,False
session_088371,user_09032,movie_0997,1/20/25,Tablet,58.7,18.7,paused,SD,USA,True,,williamsrobert@example.com,Thomas,Collins,40.0,Female,USA,Missouri,South Michelle,Basic,2025-06-15,True,21.54,Smart TV,5.0,2024-09-08 08:14:29.399273,House Empire,TV Series,History,Biography,2024,21.0,R,French,USA,7.1,,,11.0,124.0,False,2024-02-29,False
session_003718,user_01519,movie_0318,2/18/24,Smart TV,132.1,27.2,completed,HD,Canada,False,3.0,gloriachen@example.com,Sarah,Jackson,39.0,Male,USA,Florida,Blevinstown,Standard,2024-06-24,True,,Smart TV,4.0,2024-04-21 20:19:48.940111,Mission Day,Movie,Crime,,1994,117.0,TV-Y,English,USA,5.5,1807059.0,57074574.0,,,False,2021-05-12,False
session_080546,user_07040,movie_0170,8/10/24,Laptop,143.8,88.8,completed,HD,USA,False,,jennifer11@example.net,Ashley,Shelton,12.0,Prefer not to say,USA,Ohio,Matthewport,Standard,2022-08-28,True,,Laptop,4.0,2024-11-03 19:18:15.886604,Phoenix Love,Movie,Horror,,1997,537.0,R,English,South Korea,6.1,431570.0,6675003.0,,,False,2024-03-10,True
session_096829,user_03902,movie_0903,11/7/25,Tablet,53.3,31.8,started,4K,USA,False,,katherinekelley@example.org,Alicia,Hunter,40.0,Female,USA,Missouri,Ericmouth,Standard,2023-02-24,True,,Desktop,1.0,2025-05-28 17:13:34.732645,Secret Battle,Stand-up Comedy,Animation,,2024,63.0,TV-14,German,USA,8.3,,,,,False,2023-08-30,False
session_055508,user_02663,movie_0480,6/11/24,Desktop,73.9,87.1,completed,HD,USA,False,1.0,lgreen@example.org,David,Adams,38.0,Male,Canada,Ontario,New Christopher,Standard,2024-05-15,True,5.45,Gaming Console,8.0,2024-05-17 11:09:16.490906,Princess Secret,Movie,History,Comedy,2013,118.0,TV-G,English,USA,5.1,25930822.0,32785848.0,,,False,2025-07-21,False
session_094861,user_06172,movie_0059,9/5/25,Mobile,30.0,64.2,completed,SD,USA,False,,burtonkimberly@example.net,Dawn,Serrano,36.0,Male,Canada,Alberta,North Jermainebury,Standard,2023-06-09,True,12.11,Mobile,2.0,2023-07-04 09:43:21.783186,Night Secret,TV Series,Romance,Sci-Fi,1992,580.0,TV-14,French,USA,6.3,,,4.0,42.0,True,2020-08-24,False
session_062174,user_06436,movie_0466,3/9/25,Tablet,33.9,67.7,started,SD,USA,False,1.0,jenniferramirez@example.com,Justin,Knight,29.0,Female,USA,California,Howechester,Premium,2024-01-05,True,13.3,Tablet,4.0,2023-10-27 05:27:09.108521,Ice Secret,Movie,Horror,,2011,132.0,G,English,USA,5.5,6517048.0,,,,False,2021-06-26,False
session_024949,user_05623,movie_0940,6/9/24,Laptop,34.8,79.6,completed,HD,Canada,False,,bonniemiranda@example.org,James,Frazier,44.0,Other,USA,Maryland,North Veronicaland,Standard,2023-09-05,True,29.33,Tablet,1.0,2022-09-10 21:01:18.175417,Fire Warrior,Limited Series,Documentary,,2016,69.0,TV-PG,English,USA,7.5,,,,146.0,False,2020-11-15,False
session_044831,user_06356,movie_0170,3/6/25,Tablet,52.0,40.3,completed,4K,USA,False,,adamsmith@example.net,Patrick,Mejia,44.0,Female,USA,Pennsylvania,Nicoleburgh,Standard,2023-12-08,True,,Desktop,3.0,2024-02-04 04:12:19.299834,Phoenix Love,Movie,Horror,,1997,537.0,R,English,South Korea,6.1,431570.0,6675003.0,,,False,2024-03-10,True
session_035905,user_01018,movie_0807,8/26/24,Smart TV,40.0,10.9,completed,HD,USA,False,,estradaian@example.com,Monica,Smith,27.0,Male,USA,Illinois,North Luismouth,Premium,2025-03-04,True,5.25,Smart TV,6.0,2025-04-22 08:19:26.583302,Mystery Quest,Movie,Sci-Fi,,2017,110.0,TV-G,English,UK,7.2,,1333829.0,,,False,2024-12-02,False
session_075675,user_04115,movie_0498,12/19/25,Desktop,75.8,33.7,completed,HD,Canada,False,5.0,diana68@example.com,Brittany,Jones,24.0,Female,USA,Texas,Collierberg,Standard,2024-09-09,True,14.83,Gaming Console,3.0,2023-01-26 04:52:07.688018,Day Dragon,TV Series,Western,,2024,71.0,TV-G,English,USA,6.3,,,14.0,37.0,True,2021-03-04,False
session_019381,user_00639,movie_0596,9/24/25,Smart TV,165.8,19.6,started,HD,Canada,False,,alexandra95@example.net,Donald,Lang,13.0,Other,USA,Virginia,Thomasborough,Basic,2025-05-14,True,7.29,Gaming Console,3.0,2023-01-30 00:42:37.592103,Phoenix Adventure,Limited Series,Documentary,,1993,33.0,TV-G,English,USA,7.5,,,4.0,12.0,False,2020-11-12,False
session_001760,user_09201,movie_0009,12/24/25,Tablet,218.4,17.3,stopped,HD,USA,False,,lsmith@example.org,Justin,Ross,35.0,,USA,Maryland,Donnaport,Premium,2024-03-12,True,11.14,Smart TV,3.0,2023-08-02 09:36:18.726217,Dragon Empire,Movie,Biography,,2013,123.0,PG,Spanish,USA,8.4,,,,,False,2024-05-09,False
session_037020,user_04909,movie_0064,10/2/25,Tablet,146.5,94.7,completed,HD,USA,True,,leslie36@example.com,Richard,Meza,40.0,,USA,Michigan,Bradfordland,Premium,2025-06-10,True,4.66,Desktop,2.0,2024-09-02 19:45:27.598783,Last City,Documentary,Animation,Crime,1994,115.0,TV-PG,Japanese,South Korea,5.8,,,,,False,2021-07-03,False
session_049967,user_01389,movie_0435,4/10/25,Tablet,26.6,35.6,stopped,4K,Canada,False,,angelaunderwood@example.net,Thomas,Russell,38.0,Female,Canada,Prince Edward Island,East Davidland,Premium,2023-10-04,False,,Desktop,3.0,2022-08-29 09:53:23.739242,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,,,,,False,2023-11-25,True
session_060091,user_01961,movie_0331,8/12/24,Desktop,7.3,69.4,completed,SD,USA,False,,michaelhurley@example.org,Kenneth,Jennings,42.0,Female,Canada,New Brunswick,East Nathan,Standard,2024-10-31,True,,Desktop,2.0,2023-04-30 04:38:14.027066,A Quest,TV Series,Family,,2018,36.0,PG,Italian,UK,,,,3.0,138.0,True,2020-12-01,False
